RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
395244,122,"York, PA",msa,PA,768.8091270470749,772.0668891489654,773.2075104483779,774.3675141723561,776.6778939331823,772.7606675381153,773.8774413309262,777.5125012622952,778.5920234073523,784.1112912849213,781.5608709311857,782.7345248069086,776.1602832823246,778.7966128082201,781.5749363912148,789.6560292892207,790.2890826869918,793.1646484150428,793.9807318558796,791.3111793447084,793.1192339557359,791.1887696261465,797.4413298965544,799.3534152997034,806.7336531192515,804.2695816475339,806.702061929838,804.9843861391514,810.3457616681538,813.9480033574312,817.2129713193357,821.6350317129227,827.4438485262444,830.5915174422697,827.6333684650969,822.1409766416758,823.0953672665013,829.14783921828,835.2787196960891,839.9289771365665,840.4672616983299,841.5080510539086,844.085860433955,850.667099621873,857.8669250763529,863.7252160827985,869.7833130326935,875.643970987213,878.2627792500532,878.9412163411107,879.1990748956426,881.6224615898041,885.3888438258072,889.453020244631,892.8698712379523,893.2326132472558,891.4941409929579,892.8627424996331,895.5556120895867,900.5141196225544,903.6659053004782,907.5138555369576,917.3617803226937,920.7215875728184,920.4127269671696,922.1986678475688,927.9648500708023,927.8184418134289,927.728741501254,933.1280455203276,952.90352013405,959.2908506701316,969.5449586219978,964.7839803156999,967.8735265268498,973.9272589446491,988.4846049742614,1006.6105762189491,1015.579296783455,1027.2002266850131,1039.0503780733263,1052.111018052592,1053.1941573233626,1059.3262961754806,1060.1519248524191,1070.9766209959819,1077.975765587819,1085.8088996152012,1092.345285367494,1098.5452107576084,1102.932787187598,1104.6875170519338,1106.78848358262,1105.4754879587485,1110.328263218791,1115.7574649052576,1127.4631575796461,1129.9532620070408,1134.8838546873167,1140.157002270819,1148.8048767961855,1153.570400718957,1156.428539662694,1169.2939086292115,1175.2506306373637,1184.407618449699,1186.9231020830143,1189.8883553706103,1191.5168863745635,1197.7974638154003,1202.0458525755976,1210.4449475866966,1203.0210481616207,1204.4342229587485,1207.8877466381036,1218.5444091309676,1232.7090338075254,1241.4039401401799,1242.273511057341,1244.304276669124,1245.836997722584,1250.5193894691288,1255.960275093638,1257.6693532315355,1269.98996138367,1277.4700658315169,1285.039913180726,1282.2450620330712,1280.279798575468,1281.8814059227477,1292.1049986452172,1300.9736368635004,1309.847780404518
395183,123,"Vallejo, CA",msa,CA,1366.5384943703643,1373.1501194853438,1385.3836598033245,1397.392916117354,1403.4180283151165,1417.5360127477456,1423.9725927769425,1434.9890776724149,1443.2562600399488,1460.616576126576,1466.939535829242,1479.8063281703842,1485.5376041813656,1489.2239071733088,1501.0761198992705,1511.8756406288314,1526.7889208488002,1530.0006238270892,1534.0403863022398,1542.5905603312992,1548.2396956840753,1554.075626887146,1565.116026308446,1578.3010051925664,1598.6454637358042,1610.1227461470803,1619.3392054096594,1621.1034004940213,1635.851512113029,1648.8665875307784,1668.1833460469709,1677.095786945364,1689.5303469539915,1692.1907414262225,1699.350360017853,1702.4514293861146,1706.7360680981872,1716.5802183933088,1730.189903953166,1744.975479039615,1748.7863557400171,1759.567463450271,1766.5739694142671,1774.7247232595068,1783.228313548467,1785.5069304885992,1798.0639579911567,1808.199948187085,1820.9417899011376,1828.1230047455442,1831.9173708233993,1838.89029429895,1846.8411427560743,1852.540881061263,1857.9331333506623,1866.4750639253105,1873.3543549860492,1889.5062871157565,1894.1017703317725,1901.6360820879574,1904.9031770833435,1911.4651700991305,1916.755926238453,1913.0846952705888,1901.6648316205856,1900.0718380307317,1910.1944007302397,1933.7153233958627,1957.6406651707148,1977.7960415250272,1993.1369961904388,2008.213457245631,2025.985863661451,2025.191516434166,2030.0419186411445,2034.7563178140524,2060.4312476098303,2077.973609787714,2105.2099851636726,2117.2350126353467,2133.1199389533044,2143.503014828031,2162.905830459056,2180.4535430358687,2191.3113522694975,2197.757070989129,2199.136464444963,2220.654613837342,2235.7776898923084,2252.5965131515386,2249.0656065277662,2244.370606788988,2243.068040463425,2235.5414187398965,2235.5443502102435,2228.751591513865,2228.819341926787,2238.625383102211,2253.0771871436577,2258.69362518205,2251.680281269077,2251.252149444509,2249.821602256869,2259.2488194208286,2254.4640190670834,2263.6561797740983,2259.773729516976,2266.3052629782924,2271.9303609540793,2280.560253901925,2290.6771277299135,2297.3233782892216,2305.9136166704643,2307.5530387068525,2319.000290998621,2329.2625334114805,2341.116809600855,2346.552506691552,2353.659628580847,2358.8337691785073,2365.6977366336137,2364.91980336906,2361.4286419767263,2360.7350155521954,2365.196954132658,2371.5722035578183,2374.400751500051,2373.139619432811,2376.313477764302,2378.3366538214254,2383.181724073505,2385.3314891007967,2385.0978925591185
753917,124,"Santa Maria, CA",msa,CA,1716.4881025529721,1728.8775146739551,1746.0665217748756,1754.8153711719679,1774.9344568579165,1780.7637248707304,1785.0896396333962,1789.7012125642682,1794.9670928305188,1804.6272872719478,1823.8789070056005,1849.2359003863291,1867.1290692604211,1877.192094299895,1904.4022459143584,1906.1519078498384,1899.4885855744635,1886.746993320984,1887.957725669551,1896.5625249074608,1897.7999038264445,1903.5974116293432,1915.2364715594852,1929.3366862805176,1945.7104800457862,1954.6228025056364,1966.9159016484969,1977.335251547974,1977.5127462460714,1971.7562627209638,1970.5376373728636,1972.7373008255322,1996.2892021589091,2016.101198220488,2023.2637510432407,2009.6516074888364,2003.5369645345177,2023.7347264209743,2039.2206754394158,2049.681498511075,2051.2340417031687,2061.6432755022997,2081.8001042495243,2083.972335484134,2094.0980474523167,2095.6210763252247,2099.2684118204998,2105.1718634819495,2119.9458966439524,2127.0166724201245,2122.9737826661385,2129.9840487054926,2150.5856056951343,2169.078327192624,2174.622677040854,2191.167328295439,2192.4412372753436,2201.7516418377527,2214.6160471385356,2235.8138884119558,2246.861548008718,2253.0190773779736,2261.542799187568,2245.849967429723,2245.653858003566,2257.040596643657,2286.9407192174876,2295.391535898194,2296.1820587295397,2310.4264981114043,2325.845852200935,2354.166268756502,2367.3947251834056,2397.3236729427595,2428.8218456146424,2470.1809193175523,2511.419467675624,2538.5718482853,2597.224101937344,2649.5394510994884,2729.529339124927,2763.7627962420074,2826.9049933621704,2868.9988309477235,2889.3895453905848,2906.2551515900936,2943.1353785767305,3020.4600593212185,3046.789231088185,3070.2748302794475,3038.8935374656508,3064.5980036835113,3053.3067941646204,3072.492313516629,3067.0196959020727,3065.4380357262157,3113.1886027008973,3121.0812330411923,3125.871157638237,3086.9023289538677,3087.9643406870846,3100.218488805239,3126.331168947764,3133.527023398233,3157.9344883446033,3182.062626786818,3171.1488823568375,3167.615432158261,3124.42487115996,3139.8190348102244,3139.682604065315,3188.4317385837358,3209.3044184043124,3228.154080791061,3234.818496671639,3239.4224188041026,3251.254258304737,3258.408592176823,3259.8271479346586,3273.0473770325893,3303.835125056995,3308.826752556453,3322.403871149877,3309.1344278647616,3308.6788039681405,3304.86668393102,3313.5159190817167,3321.3330062597834,3321.470791204101,3320.056259210047,3343.3875814604644,3353.208568851313,3358.6173643445727
395050,125,"Salinas, CA",msa,CA,1528.8161144426688,1524.893931930514,1528.7397018155682,1536.7476907425962,1541.5006746508102,1547.907141375725,1541.5016358911264,1559.1526452282997,1558.0026955088674,1590.4823199450675,1603.8197507555828,1643.7542241270373,1656.3836433648223,1665.783551352224,1659.1153399333084,1674.2237061487958,1689.6556647268017,1711.1343691564452,1731.9414625611475,1726.4200088785733,1745.0964284902313,1741.347281094829,1746.1593037001364,1740.3650061983578,1761.4345934969274,1780.4814018716802,1810.5321704663982,1813.7772084015312,1830.7456503362284,1832.9352712017908,1828.8785461473917,1839.2815556464614,1848.2328225919741,1871.5330132419092,1886.314330562532,1892.8538891354706,1894.2456722284685,1908.290481340492,1919.463681385305,1933.3524703873334,1937.4466029637942,1948.9122313148782,1956.9433609149376,1972.3770847069434,1980.4487138665017,1991.1668677200166,1989.5460168045577,1985.9509580626634,1989.1237985076998,2008.2944036591089,2008.8519833750906,2016.536219239079,2025.037846675909,2033.800063091409,2049.1387694407267,2056.188829954322,2065.2015299265454,2068.510093559592,2085.1082647243047,2109.1958829095433,2125.983744579811,2124.296487673834,2095.352205496311,2099.227127147658,2098.488647145706,2099.9385706847315,2103.384643544978,2109.407740883964,2125.41775971505,2149.988270966543,2175.4863909317837,2189.8451683364165,2184.8293558125247,2200.5476313146446,2215.0167310389875,2234.415206226501,2247.3487304481046,2251.4160618129345,2271.0670195420144,2305.3355000971396,2339.315023585901,2355.1274015713034,2363.8282197883536,2377.792619037887,2415.682895084241,2415.02833508805,2429.315065512066,2441.414424957292,2477.454983045137,2506.9740764406492,2507.117825502564,2504.843710472484,2504.220978839513,2520.127062684953,2531.435868987578,2551.850956684235,2558.6398849307716,2584.784434345493,2573.8613687063153,2573.7611893038584,2570.6695554327775,2597.3697298867214,2629.0384380446285,2640.6438549815975,2637.6786973783337,2628.7818935340047,2627.948002068496,2622.1226383015323,2617.298413622273,2639.9519419096196,2661.7752846396315,2684.654167923768,2692.256296322766,2699.543604475001,2716.0386542537694,2723.953707733666,2743.822061525069,2765.179342912789,2795.935613012802,2812.3260474812523,2830.230361589832,2826.4767319187504,2838.1184247436536,2843.114206720802,2856.151997651566,2855.2669202802203,2849.6980556863914,2860.2548985831527,2867.196003587756,2871.5904798844344,2864.212793619625,2866.754137287479,2868.0965066354406
395048,126,"Salem, OR",msa,OR,843.5235683940288,841.1795613619861,850.3746080536673,854.3669633036654,870.4772538177067,874.1052247215772,885.1672520157889,894.3967837845954,908.781688989114,917.2735451697118,926.4914324025234,933.6765220067754,934.8966245594562,951.2471023613147,957.2998068547943,972.2443785294365,970.6068774443872,983.5978120275677,988.9798877151999,1002.2979630163403,1010.0552921168148,1024.5509672642718,1027.438506408795,1029.0352809640076,1035.605639083461,1042.9826216487963,1060.0326844091426,1067.8249015983838,1077.599475725466,1079.8404581213572,1085.1782524772811,1085.6320590337075,1084.7966048371243,1077.1899359486238,1085.981726690861,1104.2098283117173,1119.5597071592072,1122.8815742808076,1118.876612401352,1121.3070716183258,1121.08765195322,1125.6970356693105,1131.6203386958011,1142.511867171756,1143.5615453734663,1146.4258312752324,1147.6823256891737,1154.2484589328299,1157.6839842932516,1157.9049329964037,1163.9368381309637,1167.667604153606,1175.5422469670712,1180.2688791386968,1183.557155808002,1183.222699574281,1191.8366925350917,1200.8772580952777,1205.0667103808248,1200.3715574032713,1198.5991057288365,1204.4284931928266,1224.0639060265626,1226.5489200264576,1222.5821523665722,1221.2851112049175,1226.275303674474,1235.6420055257156,1235.9083239358724,1245.2768554612978,1258.25363558942,1277.0380247927021,1288.7677157986807,1300.3370551739642,1309.3629538345783,1318.0316257247312,1335.3769091484237,1353.6341745175198,1372.2135063429669,1388.5051523408154,1401.4910712467586,1414.5269339697634,1428.4641068769333,1440.1663442312938,1446.6531469464092,1452.0276912479885,1465.8323787995362,1486.4650778074208,1507.789556663558,1523.0957108535308,1541.3098018362043,1548.9233718419416,1567.1952068333956,1573.5147231424598,1576.6720288384624,1575.3323870426427,1583.3784318837943,1594.9193821178108,1599.1767553082593,1602.1674642479636,1594.7998998161336,1595.1095970909137,1591.3628444114372,1596.9430238724829,1597.8695568201645,1605.117354862105,1606.5128332142956,1618.14752488703,1615.6751484419183,1619.158189893423,1616.1889832699721,1621.0982735220261,1623.0672975017994,1623.6082807214007,1626.2473239223273,1632.5426627139036,1631.402125896015,1632.6063354577857,1636.2823527975074,1640.2112524611998,1647.840771336207,1648.9490741239733,1656.123094582341,1655.7362397902425,1661.5190538582474,1665.4332836735332,1668.6334712492949,1666.264076041796,1669.1986970730136,1669.2277487356703,1670.2714379320323,1666.6213191041923,1664.5351139601141
394870,127,"Mobile, AL",msa,AL,697.215121281936,700.6509923941246,700.5108389425343,701.2402760765813,704.0718676674079,709.5391920983332,709.1868165582816,712.6597878097949,712.5958161925467,715.6205610879057,716.0487250450367,717.7462725994069,718.1550879464205,720.9513921291399,722.3259821166222,725.344927444978,725.1401715679374,726.690188974447,729.2244109560032,736.8934910654741,738.0066571973022,738.765724904161,738.7415943441655,740.0683795343173,741.875098878514,742.6526493218461,749.0846989457146,754.0153692949533,755.3484631696477,753.1986944733463,754.1175877437485,752.5993483790517,755.7020256367078,757.3816021011189,758.572486611602,761.6411004699057,765.9349631612394,772.9288632586363,771.5774414688216,770.1868539543202,770.6518889655258,776.105867824976,776.1633221420592,775.245650481993,778.0319150346317,782.0451483343102,790.1431292770081,790.9545026199504,795.8713032969662,795.8020443625389,799.4689383717412,803.3728812097569,808.0227782488578,809.8630448554799,814.1801670498658,819.1065317982186,820.019806490743,820.3810074414829,817.7484578994357,819.3240790662644,816.8153006974461,816.6779575313768,827.5027326086904,828.1106879859194,829.6265103504911,825.4574151270851,830.4914744660208,833.0585050676927,837.5555826929061,838.672342373704,850.9476839880681,860.8868603182948,870.217384711188,880.8742853213959,889.2071217153953,908.4960480216796,921.8727585409158,940.3580007999285,949.8713171615806,967.3970297844239,981.6789404851734,998.0339211931104,993.5729567666958,997.2288223028563,1001.6971249990721,1008.2907948723334,1017.4613931987279,1019.4794303581757,1033.6856024731271,1036.3040089318567,1048.7920001874852,1053.842290301837,1062.6486728039004,1069.036010414636,1084.8170395486313,1090.5252362036279,1095.790136118013,1106.082083631172,1116.7486466935331,1125.1477504385812,1120.1146619021602,1131.953260859728,1137.3435478964213,1149.395966765762,1158.2231209690522,1168.4961523340392,1173.431813192867,1173.983515581539,1180.7363704763964,1181.0177392093951,1183.5302469548913,1179.9821004190721,1186.4017618335672,1193.0457241650597,1201.1657546367994,1202.490406402163,1198.7878702117773,1192.3074108859357,1195.6504053737026,1203.5250484129394,1211.6654702471583,1217.346076566333,1220.2303159147157,1229.713907909523,1235.3095215773465,1234.2200157266273,1233.199665769988,1235.30659669462,1242.0701022344651,1250.5816931714771,1252.5185529410223,1254.6901444415398,1253.3373520579405
395015,128,"Reading, PA",msa,PA,771.6809210915968,763.2888553820102,758.3497207838244,764.206164619538,774.1567049877057,778.2335609570794,777.370914285956,781.7637424464682,792.3826758419805,794.0579128724934,786.548986719725,783.1369636102606,782.4147056243146,792.5655861091943,797.0332232075971,797.5584592965754,794.4635806006353,804.8555437616945,807.4928185433243,811.422755644909,804.9901717557651,805.2504215309127,810.5985939553691,816.318369152089,823.6585712770152,826.3648221283528,824.8674153501647,827.9528724079815,822.4498227509293,816.4123432477638,814.3285891284743,820.4519195719811,831.8900760682798,838.2267784246911,839.2202269957888,839.5397638492245,843.4349139872465,849.0486584312173,853.0754768110589,854.925401852099,860.1085974534901,862.722161962535,867.3309323621086,867.2124429478354,868.6861217005227,866.086206659258,870.0527963453704,872.9942494809032,875.9846728930872,877.3804242666033,880.8200333927458,884.008627013289,889.4804840781368,894.4854107988718,897.688498516761,899.7898020175176,899.8493331507069,904.5993737201608,906.044384812329,908.4270613099027,908.5088224830662,909.5145212742816,909.3940622606258,915.4096343930753,923.197581973619,937.5131507864619,943.6929352838109,953.0107213516246,961.8345202127301,975.048696265653,983.4206284619398,992.3944533023514,1010.0609411028304,1015.9237585432494,1023.3910078299319,1030.5620335162248,1045.4325997394812,1063.039908193565,1078.6429560098702,1089.2843322374235,1093.653230075793,1093.8099391725289,1098.8299125516883,1118.2559692778254,1122.0805327523115,1139.4181492260684,1143.6821003536577,1153.956360326296,1153.7320649669807,1156.91862681529,1169.9577048904157,1185.6784648281598,1205.2086564734996,1220.9131628495043,1226.4336540045185,1217.4028119874602,1233.0475101942498,1238.4591204560847,1265.1098979208764,1271.3752670499648,1287.2467548272862,1287.3951426899587,1282.706804146301,1284.0829992477193,1283.0328308030453,1288.262018941569,1299.447493831993,1308.6080276172465,1300.2343544516345,1308.6958051964439,1317.3419632026105,1341.6167995029755,1353.3245484156457,1360.9244282558723,1363.3967248946221,1360.0686884626773,1363.2289814308926,1369.4981126641865,1377.5233319525637,1392.897335527896,1403.6838693381812,1405.6075198129574,1398.940416330969,1388.8823835334233,1385.79189717728,1392.5320272924114,1402.8595566052536,1413.5740647730142,1419.1278555839317,1419.2371414862778,1416.1120176446389,1410.298326777256,1411.3973315420683
394502,129,"Corpus Christi, TX",msa,TX,1038.7446018970115,1043.0187731806952,1049.73101023497,1047.66304737276,1051.4111562025807,1048.811897236453,1054.193982767251,1052.7688253559654,1050.9542861545376,1053.0347441847475,1055.0178911965795,1061.078647901001,1066.0397291256006,1072.362304766691,1066.4380858606878,1064.3109579685963,1058.8281491715165,1058.36150587772,1060.4877902932699,1061.6280986577144,1067.8075716765106,1063.82904202621,1063.424111180569,1058.280036790219,1056.7286234028695,1058.619335176343,1063.2073627191332,1071.81557491133,1072.3290840412797,1075.7639188181806,1070.3098909764483,1072.3929397111228,1079.3433013618537,1087.966356506482,1092.3374905627327,1094.9557592817794,1097.9863792391077,1098.7308825613648,1100.8351900172895,1099.571381612193,1107.2699206767013,1110.2060588435502,1116.4339057653515,1114.3355534314185,1112.5869917046316,1114.0164854414463,1117.2317332071093,1116.8761308559608,1113.7906313434648,1114.4863680983876,1115.649665112513,1117.30160599357,1117.0264964083826,1118.4029706569556,1121.2275734201721,1127.4430652656827,1130.579597430984,1132.9462568017507,1135.845810957491,1143.7265580241497,1153.42585063757,1161.3424974490922,1165.0832280299337,1158.6178181135303,1148.2550312284677,1150.8429349212386,1158.1203776537911,1171.836234119983,1182.5471138529392,1191.4315040588415,1196.4846368374153,1200.5520759630358,1201.865603422322,1202.0683354881,1216.6644971617034,1233.8687253231367,1256.6790805160824,1271.3211470723647,1290.6701072535861,1309.53732724671,1315.162091145324,1317.893190706509,1323.8625565028465,1336.1460626844257,1342.1240387537102,1343.5063839169163,1341.534433105533,1346.1440642266718,1350.8168739474522,1357.1904381753718,1355.2509031568268,1353.1735032189297,1352.1724080716806,1353.5004649400075,1354.5416553854616,1353.8297167469418,1359.4901159044023,1364.6552528954248,1369.377841195123,1375.7294459456446,1384.1552600669322,1387.0012519079664,1381.3017810715783,1374.2245221806565,1373.0291252401448,1380.3330845722196,1371.265555753148,1368.7693238790243,1367.3858868758282,1380.3038780549396,1379.984907485852,1380.1515530975296,1381.869542842365,1390.4326253676222,1394.158243982819,1394.6968872081013,1393.9105566359667,1392.4583393777853,1406.2139276312305,1410.4074538531763,1413.854194099471,1405.80695009613,1408.34083904236,1408.2927393277964,1405.8701242318389,1400.7478185433356,1404.6722330864166,1411.512062376912,1416.3811568141532,1416.9319317858206,1413.258445594491,1413.6590756613177,1412.7787204210617
394421,130,"Brownsville, TX",msa,TX,,,,,,901.4685783234902,907.3791743695052,917.7660091362307,922.2066987649309,926.3423663036737,932.5691046384206,942.6510824266965,946.9642862975634,941.3827044461171,931.4177662815608,922.1151450010573,930.7986459918485,937.701347008335,938.8637754240552,936.2907610735085,938.0916619416765,940.222568120425,943.5893252154284,937.7965926106929,942.0719330594551,942.5333890689553,947.5167237142249,936.4889163867556,944.2833823640914,935.4957558131852,937.4494709165839,938.6937253160249,949.7004207672618,956.2222885359237,950.1085747812471,955.2384267863703,955.2713361683966,964.8905447148139,965.1530292918783,967.3669215836192,960.1802338097845,961.7004089908428,963.5645142929609,970.7397239284361,965.9287310577953,963.5376895285672,962.167493055161,964.7281550007968,969.5647866906689,973.4604486569222,977.6696520663179,988.2917734110421,992.6571192562883,998.3815240853164,999.391615866326,997.0092379864109,998.4717212343375,1000.1479799473615,1006.8259995311629,1006.5568479265166,1005.0316432568032,1000.0714862740651,1018.4859765876529,1017.4429175932567,1024.8475895148758,1032.281716347597,1038.7017528332178,1051.8875294194472,1046.2110964969022,1056.4045547368016,1054.6468415890733,1070.1810106017463,1065.2473463832614,1079.3052302403528,1084.970400026891,1100.4863699075704,1101.4021947200213,1111.1461666730268,1128.7796312826713,1140.1550160532722,1151.5392938726204,1156.8073278469885,1172.8806543040757,1180.8435843902025,1193.5712209094231,1194.4781440797603,1205.570550283962,1214.2224932843014,1232.5312013238886,1245.1506537788498,1248.4000120706992,1253.22850547409,1261.6390790963972,1272.4509694741669,1287.0180208790619,1301.717315749484,1318.2005054173694,1324.5829745621945,1314.8192254814078,1316.7825340086843,1314.7983204632264,1318.3697109168122,1321.3413284359542,1332.5717581679787,1349.1206296230412,1348.7882791566567,1349.0937765324309,1345.8687626206106,1354.6451547291551,1353.7425271308266,1366.3725071466818,1376.074384459721,1391.7304431589514,1390.2352045426076,1382.0411508807128,1370.641867680209,1373.2045273077297,1386.9819040348102,1391.91055770147,1394.249488215491,1394.606003283572,1403.7928115282111,1408.0520801266505,1408.5037722485877,1404.2804141677989,1410.9675052113125,1424.4361549538917,1435.9532483989242,1432.752972029419,1428.6034476440316,1429.5569730326729,1434.2778501158493,1433.6580503580506
394820,131,"Manchester, NH",msa,NH,1061.4466821436563,1056.8598768591125,1069.1156903505882,1070.9264789496622,1083.2409854994357,1080.0124820935114,1083.2647732138219,1084.1002781131679,1091.6412593258055,1092.4132129026468,1098.1259584289146,1107.2175676612028,1114.4507856069456,1125.7650688235924,1119.535495143161,1118.4803013145367,1111.628239336589,1116.0965602549336,1125.2828007976125,1138.8132518214836,1147.4746917504276,1156.2705393605363,1154.9690022559403,1159.4032220557754,1156.2101186661362,1162.9905762316419,1170.989369511252,1182.9445166075345,1183.2113226169968,1184.9767016779654,1183.7847478509705,1187.5106900689773,1191.757417677584,1197.369978014504,1201.6947852964588,1200.5933115830435,1214.5087653148898,1216.077319711927,1232.025797725298,1234.416089399194,1256.1992760391902,1259.7422260342084,1268.23976386887,1257.7341537948603,1262.3069785062535,1271.3253185608676,1286.8912565739524,1291.4837201455962,1289.8107479617772,1297.7372506281226,1295.549836952903,1301.7295077190176,1299.906706407713,1310.1018975559912,1317.114995046034,1335.878755074274,1343.9162192932906,1348.2427775754554,1350.5573504151762,1363.4960336229403,1375.8872142129992,1385.4826266826112,1376.0104656646752,1380.7971193500734,1379.6483491255085,1377.296390228792,1383.3870535297742,1385.2659026428648,1399.6012426352122,1417.5529809571526,1436.0558775160243,1453.53740937975,1469.1307877501424,1479.958274482371,1484.830950328343,1498.648187802496,1529.0897292311345,1563.295801697373,1592.8550086945802,1626.4092537596039,1652.0268327774818,1674.9463544428932,1687.2893032125337,1696.9048276404333,1709.2232857665003,1729.6792984654521,1754.665868035522,1771.4527955654914,1777.7083919842341,1782.8550654260887,1787.2714987913807,1791.142361345697,1793.490022633839,1797.9980097906157,1805.0291556867132,1814.9149978311686,1835.8196243103703,1852.7760895917604,1870.2655317798235,1877.4898786590988,1883.1185828443936,1883.9464843667356,1886.8867370729447,1890.23691043448,1900.2318164307112,1902.698223731815,1916.8832761521885,1921.6065839188725,1933.3232279144295,1928.0400468413482,1929.812575113171,1930.9386776268639,1943.396104448392,1955.9735159224415,1971.2927989305529,1987.5193013211942,1994.6049527457587,2001.09574668917,1992.7786094768708,1999.1672493018173,1997.2998983680382,2006.717099121757,2009.7484863411946,2019.9589361549051,2023.7811207406653,2029.9000335048981,2033.1309897311705,2035.3670778296082,2042.040986878974,2052.676941592642,2068.8140511425468,2078.1023233796254,2088.229736781477
394612,132,"Fort Wayne, IN",msa,IN,640.7855561269708,640.9724765619038,645.1063271309705,647.8958944716244,648.9940246772076,651.8163406109389,650.1255328426304,651.3023855714999,649.3364303492442,649.6489995509221,655.552725477055,661.3005871618021,663.4256141779094,668.1780799037103,665.9829617607446,670.9765192530995,667.7199434296887,670.0052140700459,669.3835792790165,670.5820465309362,674.4990074495975,676.4644650962176,676.2451219888675,675.8740525222153,677.8606784931798,680.4448148168146,685.8484756183028,687.4028874132581,691.3935996526459,690.4889518076413,695.914099379764,697.2782012112124,699.9341166008813,700.6032111253867,702.7360207885048,708.6250713663111,712.9401230733955,718.3038692524143,719.5591829735037,720.5295910599202,719.9540165677407,723.8249050459291,725.9118340278818,728.0023570427187,727.5345010281312,730.4997611273218,735.9107975778473,741.0210065505048,742.9789870176088,740.6019011479303,743.5273668028325,747.1489193512645,752.5158351057436,755.6698392321114,757.7030995705738,761.3133997407374,765.7526206025202,768.8531097133197,769.5929442963167,768.7296920369006,770.832548701936,775.6186602116337,781.9422866806027,782.6240596141789,781.1498885996359,775.1760801824946,780.2402337996573,793.1152178116948,806.3470287072269,813.9229500901944,813.4601789712607,816.7432633422613,823.6631711452633,829.9375017969463,833.9230500932058,840.9698253634123,855.7426734361679,874.9256095116531,890.2252680079451,898.7563996414524,909.4965530167988,918.0281572778266,935.6300822714089,947.6789598560492,959.0682456991698,969.6166601146417,983.6578601588857,996.5545937330203,1003.6239399474663,1007.8869986370855,1010.145088209561,1011.0198094887951,1008.876308765939,1011.8228607522476,1015.016481658617,1022.3813517525723,1026.7944088850084,1030.6945494387573,1032.3165347248905,1036.6490456637166,1042.455737948974,1046.4593576805792,1044.7941633198463,1042.1282506119478,1049.4113145830054,1057.8640428191734,1062.4427437987254,1061.262274095817,1065.3524174570896,1070.6800634637125,1078.7441710116752,1082.8577102952277,1087.6194604231832,1089.707154657046,1096.6658101170065,1106.3025134724564,1113.51722481694,1114.672607679604,1117.0284253148482,1120.8650359885346,1124.412581267262,1126.3766756144184,1126.4593887453907,1128.2154261507173,1129.4572070313652,1133.7862099029348,1137.4027636153724,1139.6089318338402,1138.8675197014002,1140.7805644187256,1142.997908118997,1145.9344967539387,1146.8365064177667
